weather_id,airport_code,weather_date,temperature_celsius,wind_speed_kmph,visibility_km,storm_flag,precipitation_mm
W00005133,AMS,2026-04-03,4.4,3.4,7.6,false,2.5
W00005134,AMS,2026-04-04,13.6,12.5,12.2,false,4.4
W00005135,AMS,2026-04-05,10.0,48.9,12.6,false,2.6
W00005136,AMS,2026-04-06,24.0,44.8,9.3,false,0.9
W00005137,AMS,2026-04-07,26.3,8.6,14.2,false,5.8
W00005138,AMS,2026-04-08,24.3,27.1,19.8,false,1.5
W00005139,AMS,2026-04-09,22.8,31.7,11.2,false,6.5
W00005140,AMS,2026-04-10,15.8,22.9,11.5,false,3.6
W00005141,AMS,2026-04-11,23.7,46.7,13.8,false,2.9
W00005142,AMS,2026-04-12,5.1,9.4,6.6,true,37.1
W00005143,AMS,2026-04-13,23.2,35.8,18.6,false,6.2
W00005144,AMS,2026-04-14,37.0,42.1,8.8,false,5.5
W00005145,AMS,2026-04-15,21.6,18.1,8.7,true,34.9
W00005146,AMS,2026-04-16,23.1,37.0,18.8,false,6.9
W00005147,AMS,2026-04-17,11.0,40.3,6.5,false,4.0
W00005148,AMS,2026-04-18,12.2,16.1,16.5,false,2.8
W00005149,AMS,2026-04-19,22.7,47.8,6.6,false,4.3
W00005150,AMS,2026-04-20,27.3,11.5,8.6,false,4.3
W00005151,AMS,2026-04-21,6.1,49.0,11.5,false,1.4
W00005152,AMS,2026-04-22,23.0,26.1,12.5,false,3.4
W00005153,AMS,2026-04-23,21.8,8.3,17.7,false,1.0
W00005154,AMS,2026-04-24,9.3,10.6,15.7,false,6.9
W00005155,AMS,2026-04-25,10.8,22.6,12.0,false,2.2
W00005156,AMS,2026-04-26,22.6,18.1,19.0,false,5.1
W00005157,AMS,2026-04-27,15.5,39.1,17.7,false,0.5
W00005158,AMS,2026-04-28,17.4,40.6,14.5,false,3.1
W00005159,AMS,2026-04-29,12.1,54.3,15.4,false,1.7
W00005160,AMS,2026-04-30,28.1,53.3,10.4,false,1.8
W00005161,AMS,2026-05-01,25.5,37.2,10.5,false,6.8
W00005162,AMS,2026-05-02,10.0,43.5,11.8,false,0.5
W00005163,AMS,2026-05-03,21.6,43.7,19.7,false,3.7
W00005164,AMS,2026-05-04,13.4,3.8,13.0,false,2.1
W00005165,AMS,2026-05-05,15.5,17.3,14.9,false,4.5
W00005166,AMS,2026-05-06,12.9,38.6,6.0,false,5.9
W00005167,AMS,2026-05-07,28.4,22.9,19.9,false,3.9
W00005168,AMS,2026-05-08,24.8,38.2,12.3,false,5.6
W00005169,AMS,2026-05-09,6.0,9.5,7.6,false,3.1
W00005170,AMS,2026-05-10,6.7,53.7,9.1,false,2.3
W00005171,AMS,2026-05-11,21.0,7.1,18.9,false,4.6
W00005172,AMS,2026-05-12,17.7,33.0,8.0,false,7.0
W00005173,AMS,2026-05-13,9.1,26.9,10.3,false,3.5
W00005174,AMS,2026-05-14,14.4,40.9,12.6,false,6.1
W00005175,AMS,2026-05-15,18.6,44.1,12.4,false,5.2
W00005176,AMS,2026-05-16,16.9,48.4,2.9,true,36.9
W00005177,AMS,2026-05-17,9.2,44.9,18.9,false,4.3
W00005178,AMS,2026-05-18,9.9,46.1,8.7,false,2.0
W00005179,AMS,2026-05-19,14.6,37.6,15.9,false,6.4
W00005180,AMS,2026-05-20,21.2,22.0,7.9,true,67.5
W00005181,AMS,2026-05-21,19.7,4.6,14.6,false,0.3
W00005182,AMS,2026-05-22,32.7,21.8,6.2,false,6.2
W00005183,AMS,2026-05-23,24.2,43.4,12.4,false,2.3
W00005184,AMS,2026-05-24,30.3,47.4,15.6,false,2.8
W00005185,AMS,2026-05-25,13.6,47.0,9.9,false,1.7
W00005186,AMS,2026-05-26,22.3,42.9,9.7,false,1.6
W00005187,AMS,2026-05-27,14.5,9.4,10.9,false,4.7
W00005188,AMS,2026-05-28,16.2,9.4,6.9,false,6.2
W00005189,AMS,2026-05-29,13.8,32.2,3.6,true,62.7
W00005190,AMS,2026-05-30,12.7,49.3,8.4,false,1.5
W00005191,AMS,2026-05-31,19.6,37.1,19.5,false,1.5
W00005192,AMS,2026-06-01,19.1,16.4,13.8,false,0.6
W00005193,AMS,2026-06-02,25.3,51.1,19.4,false,1.1
W00005194,AMS,2026-06-03,22.0,50.6,8.4,false,3.3
W00005195,AMS,2026-06-04,15.7,12.2,18.3,false,2.3
W00005196,AMS,2026-06-05,20.2,15.4,16.6,false,5.6
W00005197,AMS,2026-06-06,24.6,53.6,11.5,false,6.5
W00005198,AMS,2026-06-07,22.3,39.6,10.9,false,6.8
W00005199,AMS,2026-06-08,14.3,32.4,17.8,false,4.8
W00005200,AMS,2026-06-09,22.6,46.2,12.2,false,0.8
W00005201,AMS,2026-06-10,14.1,30.8,7.5,false,6.5
W00005202,AMS,2026-06-11,13.5,37.0,17.7,false,5.5
W00005203,AMS,2026-06-12,18.6,7.6,8.9,false,5.8
W00005204,AMS,2026-06-13,12.4,10.2,14.2,false,2.6
W00005205,AMS,2026-06-14,20.7,53.6,7.6,false,5.0
W00005206,AMS,2026-06-15,19.6,23.6,8.6,false,5.2
W00005207,AMS,2026-06-16,11.0,21.1,19.7,false,3.7
W00005208,AMS,2026-06-17,7.1,25.8,9.5,true,39.1
W00005209,AMS,2026-06-18,20.3,38.2,7.6,false,3.8
W00005210,AMS,2026-06-19,31.7,15.3,6.9,false,3.7
W00005211,AMS,2026-06-20,23.2,42.3,14.7,false,6.8
W00005212,AMS,2026-06-21,18.8,45.3,13.0,false,4.3
W00005213,AMS,2026-06-22,14.6,43.4,10.5,false,6.1
W00005214,AMS,2026-06-23,21.1,4.5,12.8,false,1.1
W00005215,AMS,2026-06-24,27.7,38.0,2.2,true,31.6
W00005216,AMS,2026-06-25,19.3,49.2,14.7,false,4.8
W00005217,AMS,2026-06-26,14.9,8.2,13.7,false,0.5
W00005218,AMS,2026-06-27,16.3,54.9,7.4,false,3.7
W00005219,AMS,2026-06-28,24.2,28.9,9.8,false,4.5
W00005220,AMS,2026-06-29,23.1,27.8,13.3,false,5.5
W00005221,MAD,2026-01-01,6.2,9.7,10.2,false,5.1
W00005222,MAD,2026-01-02,12.1,5.5,13.2,false,5.4
W00005223,MAD,2026-01-03,11.0,43.2,17.0,false,0.7
W00005224,MAD,2026-01-04,14.2,48.4,10.8,false,5.1
W00005225,MAD,2026-01-05,10.6,13.4,12.6,false,0.6
W00005226,MAD,2026-01-06,23.6,20.2,20.0,false,3.9
W00005227,MAD,2026-01-07,17.3,28.3,6.3,false,6.1
W00005228,MAD,2026-01-08,18.3,54.8,17.0,false,1.1
W00005229,MAD,2026-01-09,23.7,16.6,14.5,false,6.6
W00005230,MAD,2026-01-10,13.9,12.3,16.4,false,2.3
W00005231,MAD,2026-01-11,11.7,47.5,13.2,false,2.0
W00005232,MAD,2026-01-12,2.1,49.9,17.4,false,4.1
W00005233,MAD,2026-01-13,17.6,34.6,15.8,false,2.4
W00005234,MAD,2026-01-14,9.5,21.5,6.6,true,48.3
W00005235,MAD,2026-01-15,18.5,6.5,8.0,false,2.3
W00005236,MAD,2026-01-16,21.7,46.6,9.9,false,5.7
W00005237,MAD,2026-01-17,19.2,3.8,18.6,false,4.7
W00005238,MAD,2026-01-18,21.8,51.2,15.5,false,3.5
W00005239,MAD,2026-01-19,14.5,14.9,7.8,true,54.5
W00005240,MAD,2026-01-20,6.4,43.9,12.1,false,0.6
W00005241,MAD,2026-01-21,18.6,30.8,17.9,false,5.6
W00005242,MAD,2026-01-22,25.0,38.0,18.1,false,2.2
W00005243,MAD,2026-01-23,22.1,35.8,10.5,false,5.0
W00005244,MAD,2026-01-24,22.4,11.5,17.0,false,0.6
W00005245,MAD,2026-01-25,9.4,27.4,19.0,false,1.5
W00005246,MAD,2026-01-26,28.1,54.0,2.5,true,61.5
W00005247,MAD,2026-01-27,14.3,23.8,6.6,false,1.4
W00005248,MAD,2026-01-28,36.2,36.3,13.5,false,5.1
W00005249,MAD,2026-01-29,6.8,53.0,10.8,false,6.9
W00005250,MAD,2026-01-30,29.6,22.7,11.6,false,4.0
W00005251,MAD,2026-01-31,25.0,43.9,3.0,true,29.9
W00005252,MAD,2026-02-01,20.5,15.5,20.0,false,5.7
W00005253,MAD,2026-02-02,21.3,27.9,7.7,false,3.2
W00005254,MAD,2026-02-03,14.9,8.4,12.3,false,4.5
W00005255,MAD,2026-02-04,10.7,43.5,10.7,false,3.4
W00005256,MAD,2026-02-05,18.1,17.6,16.2,false,0.1
W00005257,MAD,2026-02-06,23.6,16.8,18.9,false,0.3
W00005258,MAD,2026-02-07,20.8,16.6,13.7,false,4.1
W00005259,MAD,2026-02-08,20.6,11.9,6.1,false,0.5
W00005260,MAD,2026-02-09,18.2,30.9,13.4,false,1.7
W00005261,MAD,2026-02-10,15.6,33.2,13.7,false,1.5
W00005262,MAD,2026-02-11,-0.3,14.8,13.2,false,5.6
W00005263,MAD,2026-02-12,28.3,40.6,2.2,true,44.0
W00005264,MAD,2026-02-13,24.7,45.3,14.3,false,6.5
W00005265,MAD,2026-02-14,32.9,44.8,17.8,false,4.9
W00005266,MAD,2026-02-15,18.3,30.4,11.0,false,3.1
W00005267,MAD,2026-02-16,14.5,14.3,15.8,false,5.5
W00005268,MAD,2026-02-17,17.7,43.6,17.5,false,0.8
W00005269,MAD,2026-02-18,24.8,24.7,10.5,false,3.6
W00005270,MAD,2026-02-19,27.9,18.5,3.6,true,42.0
W00005271,MAD,2026-02-20,19.7,39.2,14.8,false,1.9
W00005272,MAD,2026-02-21,9.4,9.0,11.5,false,4.9
W00005273,MAD,2026-02-22,27.6,11.5,18.5,false,5.5
W00005274,MAD,2026-02-23,18.9,37.7,18.8,false,2.5
W00005275,MAD,2026-02-24,15.3,40.6,8.2,false,4.7
W00005276,MAD,2026-02-25,5.7,27.2,13.5,false,1.4
W00005277,MAD,2026-02-26,13.8,42.5,12.2,false,0.5
W00005278,MAD,2026-02-27,10.7,33.3,14.9,false,6.1
W00005279,MAD,2026-02-28,17.3,34.2,19.3,false,3.3
W00005280,MAD,2026-03-01,25.8,38.7,9.6,true,39.4
W00005281,MAD,2026-03-02,21.5,29.5,7.3,false,0.5
W00005282,MAD,2026-03-03,19.0,48.4,14.2,false,1.4
W00005283,MAD,2026-03-04,14.0,54.6,7.9,false,2.3
W00005284,MAD,2026-03-05,9.2,3.3,14.5,false,6.7
W00005285,MAD,2026-03-06,9.5,44.3,17.2,false,2.6
W00005286,MAD,2026-03-07,22.4,12.4,17.4,false,5.2
W00005287,MAD,2026-03-08,11.4,27.7,3.1,true,32.9
W00005288,MAD,2026-03-09,12.2,33.1,8.1,false,6.6
W00005289,MAD,2026-03-10,15.2,54.0,10.7,false,1.8
W00005290,MAD,2026-03-11,15.2,44.2,6.5,true,14.3
W00005291,MAD,2026-03-12,13.5,14.8,7.6,false,1.4
W00005292,MAD,2026-03-13,21.7,19.5,18.1,false,7.0
W00005293,MAD,2026-03-14,22.3,38.3,10.7,false,6.4
W00005294,MAD,2026-03-15,19.5,53.7,14.4,false,5.8
W00005295,MAD,2026-03-16,1.6,51.1,17.0,false,2.3
W00005296,MAD,2026-03-17,22.5,19.3,17.7,false,5.6
W00005297,MAD,2026-03-18,10.6,24.6,17.5,false,2.0
W00005298,MAD,2026-03-19,16.8,10.7,15.5,false,4.2
W00005299,MAD,2026-03-20,9.5,32.4,7.3,false,6.1
W00005300,MAD,2026-03-21,11.0,45.4,14.2,false,5.0
W00005301,MAD,2026-03-22,5.0,51.9,8.0,false,1.4
W00005302,MAD,2026-03-23,18.4,22.6,7.9,false,4.6
W00005303,MAD,2026-03-24,28.6,24.4,9.4,false,3.1
W00005304,MAD,2026-03-25,20.3,4.5,13.4,false,5.4
W00005305,MAD,2026-03-26,19.2,12.6,11.7,false,4.1
W00005306,MAD,2026-03-27,13.9,40.4,16.6,false,1.1
W00005307,MAD,2026-03-28,5.0,13.4,9.4,false,0.3
W00005308,MAD,2026-03-29,8.7,42.1,12.9,false,3.7
W00005309,MAD,2026-03-30,22.9,49.2,14.0,false,5.6
W00005310,MAD,2026-03-31,9.8,47.3,10.4,false,0.3
W00005311,MAD,2026-04-01,22.0,9.8,12.6,false,4.2
W00005312,MAD,2026-04-02,16.2,46.0,14.0,false,4.4
W00005313,MAD,2026-04-03,24.5,37.6,14.8,false,3.2
W00005314,MAD,2026-04-04,15.5,46.6,12.8,false,6.9
W00005315,MAD,2026-04-05,25.2,19.8,19.0,false,6.6
W00005316,MAD,2026-04-06,23.2,51.2,3.4,true,49.2
W00005317,MAD,2026-04-07,0.7,33.4,11.4,false,6.0
W00005318,MAD,2026-04-08,13.7,9.8,3.5,true,63.9
W00005319,MAD,2026-04-09,13.5,45.4,17.7,false,0.1
W00005320,MAD,2026-04-10,16.4,37.8,16.8,false,2.3
W00005321,MAD,2026-04-11,21.9,32.8,3.0,true,58.0
W00005322,MAD,2026-04-12,18.3,26.3,6.5,true,67.5
W00005323,MAD,2026-04-13,18.5,49.5,11.7,false,6.8
W00005324,MAD,2026-04-14,15.5,44.9,2.6,true,29.5
W00005325,MAD,2026-04-15,24.1,8.8,8.3,false,4.0
W00005326,MAD,2026-04-16,14.1,11.7,14.9,false,4.5
W00005327,MAD,2026-04-17,11.4,5.2,8.9,false,0.6
W00005328,MAD,2026-04-18,15.7,47.1,10.6,false,4.4
W00005329,MAD,2026-04-19,16.7,49.0,4.7,true,63.9
W00005330,MAD,2026-04-20,17.3,20.3,9.1,false,4.6
W00005331,MAD,2026-04-21,17.4,49.6,12.6,false,2.7
W00005332,MAD,2026-04-22,18.9,17.7,18.5,false,4.8
W00005333,MAD,2026-04-23,25.1,14.9,19.4,false,3.8
W00005334,MAD,2026-04-24,18.8,40.0,7.7,true,19.4
W00005335,MAD,2026-04-25,11.7,33.7,16.5,false,4.7
W00005336,MAD,2026-04-26,16.8,26.5,18.2,false,3.3
W00005337,MAD,2026-04-27,9.4,39.3,10.8,false,0.4
W00005338,MAD,2026-04-28,28.3,5.4,7.2,false,1.5
W00005339,MAD,2026-04-29,23.8,39.2,12.2,false,4.5
W00005340,MAD,2026-04-30,19.5,53.9,3.8,true,36.5
W00005341,MAD,2026-05-01,28.2,22.8,19.2,false,2.9
W00005342,MAD,2026-05-02,21.3,31.5,18.2,false,5.9
W00005343,MAD,2026-05-03,8.9,45.1,19.0,false,3.8
W00005344,MAD,2026-05-04,13.6,53.6,16.7,false,6.6
W00005345,MAD,2026-05-05,11.9,43.7,15.7,false,0.1
W00005346,MAD,2026-05-06,18.9,9.0,9.2,false,0.3
W00005347,MAD,2026-05-07,21.7,40.5,18.3,false,5.1
W00005348,MAD,2026-05-08,13.5,29.4,11.4,false,5.1
W00005349,MAD,2026-05-09,5.9,30.6,6.9,false,3.3
W00005350,MAD,2026-05-10,19.2,3.4,16.7,false,1.2
W00005351,MAD,2026-05-11,17.5,8.1,2.2,true,17.0
W00005352,MAD,2026-05-12,23.8,9.7,11.7,false,2.5
W00005353,MAD,2026-05-13,25.3,23.5,9.2,false,1.2
W00005354,MAD,2026-05-14,26.3,26.4,19.6,false,1.3
W00005355,MAD,2026-05-15,14.2,26.2,14.9,false,4.6
W00005356,MAD,2026-05-16,24.3,12.5,19.7,false,5.5
W00005357,MAD,2026-05-17,10.4,17.1,16.0,false,3.0
W00005358,MAD,2026-05-18,19.5,35.4,9.4,false,5.0
W00005359,MAD,2026-05-19,8.0,5.4,6.8,false,1.4
W00005360,MAD,2026-05-20,14.7,14.4,18.2,false,6.8
W00005361,MAD,2026-05-21,34.8,13.6,19.4,false,3.6
W00005362,MAD,2026-05-22,26.3,25.7,18.1,false,0.0
W00005363,MAD,2026-05-23,15.4,50.9,11.7,false,4.8
W00005364,MAD,2026-05-24,11.0,21.4,9.3,false,4.1
W00005365,MAD,2026-05-25,15.6,41.9,8.3,true,27.5
W00005366,MAD,2026-05-26,22.5,12.6,17.1,false,0.9
W00005367,MAD,2026-05-27,14.1,13.1,9.0,false,4.0
W00005368,MAD,2026-05-28,21.1,37.6,10.9,false,1.2
W00005369,MAD,2026-05-29,29.0,41.6,9.4,false,6.4
W00005370,MAD,2026-05-30,14.5,20.5,19.3,false,4.3
W00005371,MAD,2026-05-31,20.5,10.0,17.4,false,1.7
W00005372,MAD,2026-06-01,31.2,30.7,18.5,false,2.3
W00005373,MAD,2026-06-02,14.8,9.4,11.7,false,6.4
W00005374,MAD,2026-06-03,24.4,51.8,9.6,true,12.9
W00005375,MAD,2026-06-04,14.1,50.3,7.4,false,0.5
W00005376,MAD,2026-06-05,21.5,46.6,14.6,false,6.6
W00005377,MAD,2026-06-06,19.7,34.9,8.6,false,0.7
W00005378,MAD,2026-06-07,16.5,8.5,12.0,false,1.2
W00005379,MAD,2026-06-08,20.7,17.2,14.4,false,1.7
W00005380,MAD,2026-06-09,9.5,4.7,18.8,false,6.4
W00005381,MAD,2026-06-10,17.1,47.7,19.7,false,5.5
W00005382,MAD,2026-06-11,28.1,49.6,19.8,false,5.4
W00005383,MAD,2026-06-12,12.2,39.0,9.1,true,16.4
W00005384,MAD,2026-06-13,26.6,37.7,15.1,false,2.7
W00005385,MAD,2026-06-14,5.4,12.1,9.1,false,4.2
W00005386,MAD,2026-06-15,14.1,5.8,14.8,false,4.4
W00005387,MAD,2026-06-16,23.3,41.9,11.4,false,1.7
W00005388,MAD,2026-06-17,14.1,28.8,19.9,false,1.5
W00005389,MAD,2026-06-18,15.1,6.6,16.6,false,6.2
W00005390,MAD,2026-06-19,13.1,10.1,19.5,false,0.5
W00005391,MAD,2026-06-20,16.9,12.9,8.7,false,3.9
W00005392,MAD,2026-06-21,17.7,13.4,9.8,false,1.2
W00005393,MAD,2026-06-22,23.2,17.1,18.8,false,2.2
W00005394,MAD,2026-06-23,25.4,31.0,12.9,false,4.1
W00005395,MAD,2026-06-24,20.8,21.1,9.3,false,6.3
W00005396,MAD,2026-06-25,12.3,49.1,10.9,false,1.0
W00005397,MAD,2026-06-26,15.8,35.2,16.3,false,2.7
W00005398,MAD,2026-06-27,19.8,26.0,19.0,false,1.0
W00005399,MAD,2026-06-28,15.4,15.0,9.6,false,0.1
W00005400,MAD,2026-06-29,19.8,15.2,4.9,true,74.8
W00005401,ZRH,2026-01-01,25.6,54.1,13.9,false,0.0
W00005402,ZRH,2026-01-02,21.2,45.1,6.3,false,4.7
W00005403,ZRH,2026-01-03,8.1,27.9,15.9,false,3.8
W00005404,ZRH,2026-01-04,24.7,46.9,4.4,true,30.8
W00005405,ZRH,2026-01-05,19.1,26.9,15.3,false,1.5
W00005406,ZRH,2026-01-06,14.4,42.8,16.5,false,4.6
W00005407,ZRH,2026-01-07,13.6,35.1,15.1,false,2.0
W00005408,ZRH,2026-01-08,19.4,38.9,18.4,false,0.3
W00005409,ZRH,2026-01-09,30.9,16.6,6.3,false,5.0
W00005410,ZRH,2026-01-10,6.1,28.8,12.2,false,1.9
W00005411,ZRH,2026-01-11,30.2,11.1,11.8,false,2.1
W00005412,ZRH,2026-01-12,16.2,16.5,4.4,true,26.3
W00005413,ZRH,2026-01-13,27.4,7.6,18.8,false,2.3
W00005414,ZRH,2026-01-14,6.2,16.0,17.3,false,3.4
W00005415,ZRH,2026-01-15,21.9,52.9,9.3,false,6.8
W00005416,ZRH,2026-01-16,10.5,37.9,13.1,false,2.9
W00005417,ZRH,2026-01-17,23.7,21.0,7.5,false,4.8
W00005418,ZRH,2026-01-18,23.3,35.4,9.5,false,3.8
W00005419,ZRH,2026-01-19,22.5,38.2,12.7,false,2.9
W00005420,ZRH,2026-01-20,9.5,39.2,16.4,false,3.4
W00005421,ZRH,2026-01-21,21.6,22.6,6.6,false,3.0
W00005422,ZRH,2026-01-22,23.7,50.6,15.8,false,5.8
W00005423,ZRH,2026-01-23,19.1,22.9,17.2,false,3.1
W00005424,ZRH,2026-01-24,17.1,32.0,10.8,false,0.6
W00005425,ZRH,2026-01-25,21.7,10.6,13.6,false,6.7
W00005426,ZRH,2026-01-26,21.3,52.7,15.8,false,4.3
W00005427,ZRH,2026-01-27,22.3,14.6,17.3,false,4.8
W00005428,ZRH,2026-01-28,19.9,18.6,7.1,false,6.1
W00005429,ZRH,2026-01-29,24.1,46.4,17.9,false,4.0
W00005430,ZRH,2026-01-30,6.6,41.9,10.3,false,2.5
W00005431,ZRH,2026-01-31,12.8,45.1,6.4,false,6.6
W00005432,ZRH,2026-02-01,28.2,41.8,17.5,false,4.9
W00005433,ZRH,2026-02-02,2.7,54.1,16.2,false,0.8
W00005434,ZRH,2026-02-03,17.8,50.8,17.5,false,0.4
W00005435,ZRH,2026-02-04,9.9,19.6,3.7,true,40.8
W00005436,ZRH,2026-02-05,-0.4,15.0,16.7,false,4.6
W00005437,ZRH,2026-02-06,20.4,46.0,14.0,false,3.6
W00005438,ZRH,2026-02-07,24.3,10.7,11.2,false,0.0
W00005439,ZRH,2026-02-08,21.6,25.8,8.2,false,5.5
W00005440,ZRH,2026-02-09,12.9,30.1,10.4,false,1.9
W00005441,ZRH,2026-02-10,20.7,54.6,10.7,false,5.2
W00005442,ZRH,2026-02-11,10.7,40.2,11.2,false,6.5
W00005443,ZRH,2026-02-12,10.3,22.9,9.8,false,6.2
W00005444,ZRH,2026-02-13,0.1,30.2,15.0,false,0.1
W00005445,ZRH,2026-02-14,5.4,39.7,17.8,false,3.9
W00005446,ZRH,2026-02-15,34.3,7.8,7.1,false,0.1
W00005447,ZRH,2026-02-16,16.3,13.4,16.6,false,1.4
W00005448,ZRH,2026-02-17,12.6,15.1,12.0,false,5.4
W00005449,ZRH,2026-02-18,20.3,30.5,15.6,false,5.1
W00005450,ZRH,2026-02-19,1.9,14.8,14.4,false,6.6
W00005451,ZRH,2026-02-20,17.9,15.8,5.4,true,11.9
W00005452,ZRH,2026-02-21,16.7,43.5,14.6,false,6.1
W00005453,ZRH,2026-02-22,17.7,7.0,2.6,true,52.2
W00005454,ZRH,2026-02-23,11.9,4.4,18.5,false,6.4
W00005455,ZRH,2026-02-24,23.5,41.5,11.2,false,5.8
W00005456,ZRH,2026-02-25,23.3,6.3,8.5,false,6.9
W00005457,ZRH,2026-02-26,27.2,40.1,16.1,false,2.1
W00005458,ZRH,2026-02-27,19.5,35.5,14.5,false,5.6
W00005459,ZRH,2026-02-28,15.2,38.4,17.7,false,1.5
W00005460,ZRH,2026-03-01,17.9,7.9,9.5,false,3.7
W00005461,ZRH,2026-03-02,20.7,54.8,13.3,false,6.3
W00005462,ZRH,2026-03-03,12.4,17.5,18.0,false,3.1
W00005463,ZRH,2026-03-04,18.1,14.1,8.7,false,6.9
W00005464,ZRH,2026-03-05,16.8,43.5,18.1,false,1.7
W00005465,ZRH,2026-03-06,28.9,4.9,13.4,false,1.6
W00005466,ZRH,2026-03-07,26.7,16.4,19.1,false,4.1
W00005467,ZRH,2026-03-08,19.7,18.3,6.4,false,4.1
W00005468,ZRH,2026-03-09,12.9,45.8,15.4,false,2.3
W00005469,ZRH,2026-03-10,10.0,6.3,7.0,false,5.3
W00005470,ZRH,2026-03-11,17.1,9.5,9.7,false,4.0
W00005471,ZRH,2026-03-12,23.7,8.2,18.4,false,3.8
W00005472,ZRH,2026-03-13,19.3,43.2,10.2,false,0.0
W00005473,ZRH,2026-03-14,27.6,54.7,8.0,false,3.8
W00005474,ZRH,2026-03-15,24.2,29.6,12.0,false,1.1
W00005475,ZRH,2026-03-16,15.2,45.3,5.9,true,56.4
W00005476,ZRH,2026-03-17,13.0,24.1,13.0,false,1.5
W00005477,ZRH,2026-03-18,15.2,41.3,8.7,false,3.8
W00005478,ZRH,2026-03-19,25.8,12.6,16.4,false,6.9
W00005479,ZRH,2026-03-20,17.4,36.2,18.7,false,0.0
W00005480,ZRH,2026-03-21,32.5,25.7,11.8,false,3.2
W00005481,ZRH,2026-03-22,7.5,41.7,2.7,true,62.1
W00005482,ZRH,2026-03-23,6.8,4.1,13.6,false,3.7
W00005483,ZRH,2026-03-24,16.4,38.0,11.1,false,1.8
W00005484,ZRH,2026-03-25,30.7,27.8,18.7,false,0.6
W00005485,ZRH,2026-03-26,36.6,32.4,10.3,false,2.4
W00005486,ZRH,2026-03-27,10.9,45.4,6.8,false,4.6
W00005487,ZRH,2026-03-28,31.5,48.8,15.5,false,2.8
W00005488,ZRH,2026-03-29,20.6,50.7,14.7,false,2.7
W00005489,ZRH,2026-03-30,11.0,3.6,19.1,false,1.2
W00005490,ZRH,2026-03-31,19.0,35.8,11.1,false,4.4
W00005491,ZRH,2026-04-01,21.2,16.7,9.7,false,2.0
W00005492,ZRH,2026-04-02,11.2,50.0,19.2,false,0.9
W00005493,ZRH,2026-04-03,18.9,15.0,1.1,true,71.9
W00005494,ZRH,2026-04-04,29.5,42.4,19.7,false,2.6
W00005495,ZRH,2026-04-05,20.2,12.7,11.1,false,4.0
W00005496,ZRH,2026-04-06,16.3,9.1,19.6,false,2.3
W00005497,ZRH,2026-04-07,25.7,45.1,16.5,false,5.1
W00005498,ZRH,2026-04-08,7.0,3.2,18.2,false,6.1
W00005499,ZRH,2026-04-09,8.3,42.4,14.7,false,6.8
W00005500,ZRH,2026-04-10,8.3,16.3,8.1,false,0.7
W00005501,ZRH,2026-04-11,25.1,34.5,15.3,false,1.3
W00005502,ZRH,2026-04-12,2.4,7.1,4.4,true,15.7
W00005503,ZRH,2026-04-13,12.7,15.9,9.1,true,45.2
W00005504,ZRH,2026-04-14,10.8,41.9,18.7,false,0.4
W00005505,ZRH,2026-04-15,22.0,17.9,13.1,false,3.8
W00005506,ZRH,2026-04-16,18.5,24.3,7.8,false,1.3
W00005507,ZRH,2026-04-17,18.0,26.9,9.0,false,6.5
W00005508,ZRH,2026-04-18,22.7,50.3,16.8,false,6.8
W00005509,ZRH,2026-04-19,14.4,20.3,16.1,false,1.5
W00005510,ZRH,2026-04-20,12.3,50.2,10.3,false,5.9
W00005511,ZRH,2026-04-21,23.6,54.7,9.2,true,14.8
W00005512,ZRH,2026-04-22,14.1,22.3,16.9,false,4.5
W00005513,ZRH,2026-04-23,16.1,32.2,9.2,false,4.1
W00005514,ZRH,2026-04-24,15.4,17.8,10.7,false,6.3
W00005515,ZRH,2026-04-25,16.9,16.2,6.8,false,4.4
W00005516,ZRH,2026-04-26,6.9,11.0,8.1,false,1.8
W00005517,ZRH,2026-04-27,21.2,26.2,12.3,false,2.6
W00005518,ZRH,2026-04-28,31.9,17.7,7.5,false,3.9
W00005519,ZRH,2026-04-29,19.4,31.8,8.5,false,1.1
W00005520,ZRH,2026-04-30,31.8,27.7,12.8,false,6.1
W00005521,ZRH,2026-05-01,18.4,30.7,15.2,false,4.1
W00005522,ZRH,2026-05-02,11.2,9.6,15.3,false,2.6
W00005523,ZRH,2026-05-03,14.9,48.0,11.1,false,6.8
W00005524,ZRH,2026-05-04,19.3,52.1,18.4,false,5.0
W00005525,ZRH,2026-05-05,12.0,24.1,19.3,false,1.5
W00005526,ZRH,2026-05-06,27.5,11.8,19.8,false,3.5
W00005527,ZRH,2026-05-07,4.6,25.1,13.7,false,3.9
W00005528,ZRH,2026-05-08,24.3,28.0,16.9,false,0.3
W00005529,ZRH,2026-05-09,19.9,13.9,4.1,true,52.6
W00005530,ZRH,2026-05-10,13.3,28.7,17.0,false,0.4
W00005531,ZRH,2026-05-11,19.3,37.8,19.4,false,6.5
W00005532,ZRH,2026-05-12,20.2,24.6,11.9,false,3.4
W00005533,ZRH,2026-05-13,19.3,50.0,6.6,false,1.2
W00005534,ZRH,2026-05-14,38.9,54.9,6.1,false,3.6
W00005535,ZRH,2026-05-15,35.6,17.8,9.1,false,4.6
W00005536,ZRH,2026-05-16,25.5,33.9,6.8,false,3.9
W00005537,ZRH,2026-05-17,12.7,36.0,10.6,false,1.3
W00005538,ZRH,2026-05-18,25.5,39.4,9.4,false,2.3
